doc_id,score,query
doc_system_admin_001,0.9481618964449129,"Monitor and resolve any unauthorized access attempts in the company network 24/7, ensuring immediate resolution within 30 minutes of detection."
doc_system_admin_002,0.9671107959750034,"Monitor and resolve any unauthorized access attempts in the company network 24/7, ensuring immediate resolution within 30 minutes of detection."
doc_finance_001,1.4130006126060894,Evaluate the risk and potential returns of investing in a new sector.
doc_finance_002,1.372763501930208,Evaluate the risk and potential returns of investing in a new sector.
doc_legal_001,1.0944241622602129,Draft a non-disclosure agreement for a new business partnership.
doc_legal_002,1.1717587603424635,Draft a non-disclosure agreement for a new business partnership.
doc_medicine_001,1.475082544685237,Review and update the treatment plan for a patient with chronic illness.
doc_medicine_002,1.5213585400129592,Review and update the treatment plan for a patient with chronic illness.
doc_education_001,1.0361878309628794,Assist a student in selecting courses for the upcoming semester.
doc_education_002,1.1374072102004986,Assist a student in selecting courses for the upcoming semester.
doc_psychology_001,1.1007440475225392,Help a patient develop coping strategies for stress and anxiety.
doc_psychology_002,1.1387652194623838,Help a patient develop coping strategies for stress and anxiety.
doc_ecommerce_001,1.0184186950693441,Analyze the effectiveness of recent promotional campaigns.
doc_ecommerce_002,0.9780896392154776,Analyze the effectiveness of recent promotional campaigns.
doc_aerospace_001,1.4978933267508843,Analyze the performance of different materials used in aircraft construction.
doc_aerospace_002,1.1995440148732581,Analyze the performance of different materials used in aircraft construction.
doc_academic_search_001,0.9921276995201921,Summarize recent advancements in quantum computing from the past five years.
doc_academic_search_002,0.9943423637803881,Summarize recent advancements in quantum computing from the past five years.
doc_autonomous_driving_001,1.0800545118160378,Develop a collision avoidance system for autonomous vehicles.
doc_autonomous_driving_002,1.1024963161334136,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0001_390062,1.0008690074430173,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0002_0cce35,1.0123252290957439,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0003_8cd0a4,1.0006850401643377,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0004_7d6277,0.9972126503640097,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0005_7248ad,1.0070390477189028,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0006_477183,1.0023327416215726,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0007_347a3f,0.9986481948191048,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0008_2c833f,0.9932898973560162,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0009_d80623,1.0170915074507128,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0010_1045d1,1.0001250884461765,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0011_0f4194,0.9924718347863583,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0012_2ff8d2,1.0015721104367064,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0013_6ff151,1.0135602599770026,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0014_771f54,0.9988980164329556,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0015_0d961f,0.9972539508249875,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0016_65ce0c,1.0155881858704223,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0017_d6cb4d,0.9916974259968478,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0018_70dd97,1.0115662536343228,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0019_e5feba,0.992996149906088,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0020_8e6f03,1.0072157107305606,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0021_0353ce,0.9964556349967046,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0022_51bedd,0.9963708995929399,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0023_d860ea,0.993161931956769,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0024_ae3550,0.9864700201171603,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0025_8e4527,1.001641524600244,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0026_4f9b02,0.9900280776701372,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0027_6e3d9a,0.9965619831733459,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0028_ac561e,0.9950115703012185,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0029_3454e7,0.9871243972108114,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0030_2f7c62,0.992484376956911,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0031_c285d4,0.9809225984097033,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0032_3184cf,0.9976905507781115,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0033_b7cc25,1.0036961041103096,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0034_b01af6,0.9892063798530539,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0035_876f47,0.9919874465533467,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0036_163f22,1.0145945418812543,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0037_eb39bc,0.9902230975615872,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0038_3fe936,0.9908976822152427,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0039_c1cf42,0.9865942285131163,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0040_28587f,0.9948716806136086,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0041_961b76,1.3318260791029497,Analyze the performance of different materials used in aircraft construction.
adv_bb_0042_b92839,1.35520892876151,Analyze the performance of different materials used in aircraft construction.
adv_bb_0043_6273a6,1.4931463777872176,Analyze the performance of different materials used in aircraft construction.
adv_bb_0044_239cbb,1.131728093119865,Analyze the performance of different materials used in aircraft construction.
adv_bb_0045_17764b,1.2354991106092168,Analyze the performance of different materials used in aircraft construction.
adv_bb_0046_74af15,1.316580034172721,Analyze the performance of different materials used in aircraft construction.
adv_bb_0047_942aa8,1.2818202572355064,Analyze the performance of different materials used in aircraft construction.
adv_bb_0048_28da7e,1.403663075035577,Analyze the performance of different materials used in aircraft construction.
adv_bb_0049_77305d,1.3334501595058394,Analyze the performance of different materials used in aircraft construction.
adv_bb_0050_33b675,1.2791510048870385,Analyze the performance of different materials used in aircraft construction.
adv_bb_0051_c29fe7,1.463474252842357,Analyze the performance of different materials used in aircraft construction.
adv_bb_0052_8e528e,1.4311322379463727,Analyze the performance of different materials used in aircraft construction.
adv_bb_0053_e82565,1.3399292491320849,Analyze the performance of different materials used in aircraft construction.
adv_bb_0054_bacb48,1.379630992608741,Analyze the performance of different materials used in aircraft construction.
adv_bb_0055_534765,1.3705257844841137,Analyze the performance of different materials used in aircraft construction.
adv_bb_0056_bd885c,1.230425760022303,Analyze the performance of different materials used in aircraft construction.
adv_bb_0057_b5e60a,1.32639063255945,Analyze the performance of different materials used in aircraft construction.
adv_bb_0058_6b4481,1.3151227696098264,Analyze the performance of different materials used in aircraft construction.
adv_bb_0059_88b151,1.2123850966787901,Analyze the performance of different materials used in aircraft construction.
adv_bb_0060_248ede,1.432299964196545,Analyze the performance of different materials used in aircraft construction.
adv_bb_0061_579f7c,1.4159881029005739,Analyze the performance of different materials used in aircraft construction.
adv_bb_0062_7d57db,1.475749715273943,Analyze the performance of different materials used in aircraft construction.
adv_bb_0063_53a97d,1.4349474466968417,Analyze the performance of different materials used in aircraft construction.
adv_bb_0064_ecad5e,1.1311130620778853,Analyze the performance of different materials used in aircraft construction.
adv_bb_0065_c247fb,1.2981094759396672,Analyze the performance of different materials used in aircraft construction.
adv_bb_0066_8a3699,1.2630475372073122,Analyze the performance of different materials used in aircraft construction.
adv_bb_0067_707166,1.385736260237798,Analyze the performance of different materials used in aircraft construction.
adv_bb_0068_a60862,1.3742280151079067,Analyze the performance of different materials used in aircraft construction.
adv_bb_0069_1ca3e6,1.4478861425493526,Analyze the performance of different materials used in aircraft construction.
adv_bb_0070_7545c9,1.26345126455095,Analyze the performance of different materials used in aircraft construction.
adv_bb_0071_106f71,1.465092296801684,Analyze the performance of different materials used in aircraft construction.
adv_bb_0072_a1830f,1.4623574161206632,Analyze the performance of different materials used in aircraft construction.
adv_bb_0073_cd6578,1.4221547970411124,Analyze the performance of different materials used in aircraft construction.
adv_bb_0074_891555,1.5175237933132188,Analyze the performance of different materials used in aircraft construction.
adv_bb_0075_21e379,1.451453877402776,Analyze the performance of different materials used in aircraft construction.
adv_bb_0076_6c05f1,1.189370457946933,Analyze the performance of different materials used in aircraft construction.
adv_bb_0077_a11d75,1.3583517442235722,Analyze the performance of different materials used in aircraft construction.
adv_bb_0078_6cdd62,1.374042052359402,Analyze the performance of different materials used in aircraft construction.
adv_bb_0079_ff9b3d,1.2294055034274487,Analyze the performance of different materials used in aircraft construction.
adv_bb_0080_ca9043,1.406434425281706,Analyze the performance of different materials used in aircraft construction.
adv_bb_0081_eaeea1,1.0832884180659772,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0082_492677,1.0883223161805122,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0083_879e5f,1.1096135872038868,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0084_477da0,1.1046368879929047,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0085_7e45f5,1.0646054860813001,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0086_868611,1.104721093555382,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0087_db5bad,1.1121596450016311,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0088_cc7e39,1.109961407828686,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0089_b95799,1.113751969879999,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0090_704acf,1.0955874413152364,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0091_46d36b,1.0935307512492265,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0092_fcae1b,1.076221947981043,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0093_2e8bad,1.0973837289159183,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0094_181fa3,1.0947106433395557,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0095_3823ee,1.102819281933246,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0096_4e4137,1.0892815552265345,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0097_51e929,1.0924751996786914,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0098_d82559,1.1043659488217772,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0099_2086b4,1.1187930201770222,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0100_c50038,1.0821777450260952,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0101_c3639a,1.0976463675323194,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0102_efa43c,1.0930109142679816,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0103_80b959,1.1133473419220539,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0104_05e0d7,1.105489518558196,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0105_3aa686,1.0780407879475544,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0106_889d4f,1.0956354459554354,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0107_ae2b7a,1.099931383530333,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0108_391d5d,1.0841789060439704,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0109_9645a6,1.114089047455242,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0110_de998d,1.07812254506192,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0111_50fa0d,1.0882153243544255,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0112_e84e79,1.0649500418249356,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0113_01a95e,1.1024635319822451,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0114_86daed,1.0837244950927296,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0115_5b7842,1.0916031600055052,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0116_367b7a,1.0979306856678177,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0117_98cdc1,1.089316295131307,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0118_65d7ad,1.096745320525258,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0119_4e40f2,1.0862091909810951,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0120_bf71a2,1.084721950995749,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0121_52b68e,1.0102737610190886,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0122_004af5,0.994189428174567,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0123_a5f7c8,1.0131604560421703,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0124_fa2a87,1.014168745015945,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0125_09f8db,1.002925025355548,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0126_3946b9,1.0011571295475852,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0127_b9d89d,0.9947589591234428,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0128_9d727d,1.032047816759692,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0129_7a997e,1.0190835965250309,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0130_1da85e,1.0007286969351568,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0131_7b5385,1.012217951999755,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0132_2852d8,1.0013931278494814,Analyze the effectiveness of recent promotional campaigns.
adv_bb_0133_2bdac4,1.015453012490728,Analyze the effectiveness of recent promotional campaigns.
