doc_id,score,query
doc_system_admin_001,1.0397873224097918,"Monitor and resolve any unauthorized access attempts in the company network 24/7, ensuring immediate resolution within 30 minutes of detection."
doc_system_admin_002,1.0434061662240308,"Monitor and resolve any unauthorized access attempts in the company network 24/7, ensuring immediate resolution within 30 minutes of detection."
doc_finance_001,1.0040580790928681,Evaluate the risk and potential returns of investing in a new sector.
doc_finance_002,0.9965938745994055,Evaluate the risk and potential returns of investing in a new sector.
doc_legal_001,1.0179383252595533,Draft a non-disclosure agreement for a new business partnership.
doc_legal_002,1.016768249072973,Draft a non-disclosure agreement for a new business partnership.
doc_medicine_001,1.0492187445476047,Review and update the treatment plan for a patient with chronic illness.
doc_medicine_002,1.0837607919491874,Review and update the treatment plan for a patient with chronic illness.
doc_education_001,1.0441635626648618,Assist a student in selecting courses for the upcoming semester.
doc_education_002,1.0441618771388221,Assist a student in selecting courses for the upcoming semester.
doc_psychology_001,1.0246917640605204,Help a patient develop coping strategies for stress and anxiety.
doc_psychology_002,1.0216676261141784,Help a patient develop coping strategies for stress and anxiety.
doc_ecommerce_001,1.0398126433053516,Analyze the effectiveness of recent promotional campaigns.
doc_ecommerce_002,1.0510788303504524,Analyze the effectiveness of recent promotional campaigns.
doc_aerospace_001,0.9995095827158754,Analyze the performance of different materials used in aircraft construction.
doc_aerospace_002,1.0059807473408842,Analyze the performance of different materials used in aircraft construction.
doc_academic_search_001,1.0153839561529003,Summarize recent advancements in quantum computing from the past five years.
doc_academic_search_002,1.023768796336179,Summarize recent advancements in quantum computing from the past five years.
doc_autonomous_driving_001,0.9693532978265069,Develop a collision avoidance system for autonomous vehicles.
doc_autonomous_driving_002,0.9785905623413912,Develop a collision avoidance system for autonomous vehicles.
adv_bb_0001_390062,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0002_0cce35,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0003_8cd0a4,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0004_7d6277,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0005_7248ad,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0006_477183,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0007_347a3f,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0008_2c833f,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0009_d80623,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0010_1045d1,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0011_0f4194,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0012_2ff8d2,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0013_6ff151,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0014_771f54,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0015_0d961f,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0016_65ce0c,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0017_d6cb4d,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0018_70dd97,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0019_e5feba,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0020_8e6f03,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0021_0353ce,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0022_51bedd,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0023_d860ea,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0024_ae3550,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0025_8e4527,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0026_4f9b02,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0027_6e3d9a,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0028_ac561e,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0029_3454e7,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0030_2f7c62,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0031_c285d4,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0032_3184cf,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0033_b7cc25,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0034_b01af6,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0035_876f47,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0036_163f22,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0037_eb39bc,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0038_3fe936,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0039_c1cf42,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0040_28587f,1.1981168518297713,Summarize recent advancements in quantum computing from the past five years.
adv_bb_0041_961b76,1.1387169514299227,Analyze the performance of different materials used in aircraft construction.
adv_bb_0042_b92839,1.1387169514299227,Analyze the performance of different materials used in aircraft construction.
adv_bb_0043_6273a6,1.1387169514299227,Analyze the performance of different materials used in aircraft construction.
adv_bb_0044_239cbb,1.1387169514299227,Analyze the performance of different materials used in aircraft construction.
